,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,nonzero_mean,output_type,gtex_tissue,histone_mark,transcription_factor
15,usage_CL:0000765 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000765,erythroblast,primary_cell,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
16,usage_CL:0000765 total RNA-seq,+,total RNA-seq,CL:0000765,erythroblast,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
17,usage_CL:0000775 total RNA-seq,+,total RNA-seq,CL:0000775,neutrophil,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
18,usage_CL:0000792 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
19,usage_CL:0000837 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000837,hematopoietic multipotent progenitor cell,in_vitro_differentiated_cells,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
20,usage_CL:0000895 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
21,usage_CL:0000905 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
22,usage_CL:0002476 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0002476,bone marrow macrophage,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
23,usage_CL:2000042 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:2000042,embryonic fibroblast,primary_cell,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
24,usage_EFO:0001098 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0001098,C2C12,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
25,usage_EFO:0002034 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002034,G1E,cell_line,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
26,usage_EFO:0002034 total RNA-seq,+,total RNA-seq,EFO:0002034,G1E,cell_line,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
27,usage_EFO:0002055 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002055,G1E-ER4,cell_line,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
28,usage_EFO:0002816 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002816,C3H10T1/2,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
29,usage_EFO:0003971 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0003971,MEL,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
30,usage_EFO:0003971 total RNA-seq,+,total RNA-seq,EFO:0003971,MEL,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
31,usage_EFO:0005233 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
32,usage_EFO:0005233 total RNA-seq,+,total RNA-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
33,usage_EFO:0005481 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0005481,Patski,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
34,usage_EFO:0005483 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0005483,ES-Bruce4,cell_line,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
35,usage_EFO:0007075 total RNA-seq,+,total RNA-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
36,usage_NTR:0000496 total RNA-seq,+,total RNA-seq,NTR:0000496,CD4-positive naive resting alpha-beta T cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
37,usage_NTR:0000501 total RNA-seq,+,total RNA-seq,NTR:0000501,CD8-positive naive resting alpha-beta T cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
38,usage_NTR:0000646 polyA plus RNA-seq,+,polyA plus RNA-seq,NTR:0000646,left cerebral cortex,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
39,usage_NTR:0000646 total RNA-seq,+,total RNA-seq,NTR:0000646,left cerebral cortex,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
40,usage_NTR:0000714 polyA plus RNA-seq,+,polyA plus RNA-seq,NTR:0000714,leukemia stem cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
41,usage_NTR:0004148 polyA plus RNA-seq,+,polyA plus RNA-seq,NTR:0004148,"activated CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
42,usage_NTR:0004218 polyA plus RNA-seq,+,polyA plus RNA-seq,NTR:0004218,inflammation-experienced regulatory T-cells,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
43,usage_UBERON:0000059 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0000059,large intestine,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
44,usage_UBERON:0000160 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0000160,intestine,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
45,usage_UBERON:0000473 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0000473,testis,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
46,usage_UBERON:0000945 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0000945,stomach,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
47,usage_UBERON:0000948 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0000948,heart,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
48,usage_UBERON:0000948 total RNA-seq,+,total RNA-seq,UBERON:0000948,heart,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
49,usage_UBERON:0000955 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0000955,brain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
50,usage_UBERON:0000992 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0000992,ovary,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
51,usage_UBERON:0001013 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001013,adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
52,usage_UBERON:0001017 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001017,central nervous system,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
53,usage_UBERON:0001049 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001049,neural tube,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
54,usage_UBERON:0001134 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001134,skeletal muscle tissue,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
55,usage_UBERON:0001155 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001155,colon,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
56,usage_UBERON:0001159 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001159,sigmoid colon,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
57,usage_UBERON:0001255 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001255,urinary bladder,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
58,usage_UBERON:0001264 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001264,pancreas,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
59,usage_UBERON:0001348 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001348,brown adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
60,usage_UBERON:0001388 total RNA-seq,+,total RNA-seq,UBERON:0001388,gastrocnemius,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
61,usage_UBERON:0001870 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001870,frontal cortex,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
62,usage_UBERON:0001890 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001890,forebrain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
63,usage_UBERON:0001890 total RNA-seq,+,total RNA-seq,UBERON:0001890,forebrain,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
64,usage_UBERON:0001891 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001891,midbrain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
65,usage_UBERON:0001891 total RNA-seq,+,total RNA-seq,UBERON:0001891,midbrain,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
66,usage_UBERON:0001911 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001911,mammary gland,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
67,usage_UBERON:0001987 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0001987,placenta,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
68,usage_UBERON:0002028 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002028,hindbrain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
69,usage_UBERON:0002028 total RNA-seq,+,total RNA-seq,UBERON:0002028,hindbrain,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
70,usage_UBERON:0002037 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002037,cerebellum,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
71,usage_UBERON:0002048 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002048,lung,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
72,usage_UBERON:0002101 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002101,limb,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
73,usage_UBERON:0002106 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
74,usage_UBERON:0002107 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002107,liver,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
75,usage_UBERON:0002107 total RNA-seq,+,total RNA-seq,UBERON:0002107,liver,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
76,usage_UBERON:0002108 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002108,small intestine,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
77,usage_UBERON:0002113 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002113,kidney,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
78,usage_UBERON:0002114 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002114,duodenum,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
79,usage_UBERON:0002190 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002190,subcutaneous adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
80,usage_UBERON:0002264 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002264,olfactory bulb,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
81,usage_UBERON:0002305 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002305,layer of hippocampus,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
82,usage_UBERON:0002305 total RNA-seq,+,total RNA-seq,UBERON:0002305,layer of hippocampus,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
83,usage_UBERON:0002369 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
84,usage_UBERON:0002369 total RNA-seq,+,total RNA-seq,UBERON:0002369,adrenal gland,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
85,usage_UBERON:0002370 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002370,thymus,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
86,usage_UBERON:0002371 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0002371,bone marrow,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
87,usage_UBERON:0003428 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0003428,gonadal fat pad,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
88,usage_UBERON:0005343 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0005343,cortical plate,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
89,usage_UBERON:0012314 polyA plus RNA-seq,+,polyA plus RNA-seq,UBERON:0012314,embryonic facial prominence,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
90,usage_CL:0000037 total RNA-seq,-,total RNA-seq,CL:0000037,hematopoietic stem cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
91,usage_CL:0000038 total RNA-seq,-,total RNA-seq,CL:0000038,erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
92,usage_CL:0000049 total RNA-seq,-,total RNA-seq,CL:0000049,common myeloid progenitor,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
93,usage_CL:0000050 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000050,megakaryocyte-erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
94,usage_CL:0000050 total RNA-seq,-,total RNA-seq,CL:0000050,megakaryocyte-erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
95,usage_CL:0000084 total RNA-seq,-,total RNA-seq,CL:0000084,T-cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
96,usage_CL:0000187 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
97,usage_CL:0000235 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000235,macrophage,primary_cell,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
98,usage_CL:0000235 total RNA-seq,-,total RNA-seq,CL:0000235,macrophage,primary_cell,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
99,usage_CL:0000236 total RNA-seq,-,total RNA-seq,CL:0000236,B cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
100,usage_CL:0000553 total RNA-seq,-,total RNA-seq,CL:0000553,megakaryocyte progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
101,usage_CL:0000556 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000556,megakaryocyte,primary_cell,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
102,usage_CL:0000556 total RNA-seq,-,total RNA-seq,CL:0000556,megakaryocyte,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
103,usage_CL:0000557 total RNA-seq,-,total RNA-seq,CL:0000557,granulocyte monocyte progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
104,usage_CL:0000576 total RNA-seq,-,total RNA-seq,CL:0000576,monocyte,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
105,usage_CL:0000765 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000765,erythroblast,primary_cell,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
106,usage_CL:0000765 total RNA-seq,-,total RNA-seq,CL:0000765,erythroblast,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
107,usage_CL:0000775 total RNA-seq,-,total RNA-seq,CL:0000775,neutrophil,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
108,usage_CL:0000792 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
109,usage_CL:0000837 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000837,hematopoietic multipotent progenitor cell,in_vitro_differentiated_cells,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
110,usage_CL:0000895 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
111,usage_CL:0000905 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
112,usage_CL:0002476 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0002476,bone marrow macrophage,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
113,usage_CL:2000042 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:2000042,embryonic fibroblast,primary_cell,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
114,usage_EFO:0001098 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0001098,C2C12,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
115,usage_EFO:0002034 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0002034,G1E,cell_line,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
116,usage_EFO:0002034 total RNA-seq,-,total RNA-seq,EFO:0002034,G1E,cell_line,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
117,usage_EFO:0002055 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0002055,G1E-ER4,cell_line,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
118,usage_EFO:0002816 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0002816,C3H10T1/2,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
119,usage_EFO:0003971 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0003971,MEL,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
120,usage_EFO:0003971 total RNA-seq,-,total RNA-seq,EFO:0003971,MEL,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
121,usage_EFO:0005233 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
122,usage_EFO:0005233 total RNA-seq,-,total RNA-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
123,usage_EFO:0005481 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0005481,Patski,cell_line,unknown,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
124,usage_EFO:0005483 polyA plus RNA-seq,-,polyA plus RNA-seq,EFO:0005483,ES-Bruce4,cell_line,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
125,usage_EFO:0007075 total RNA-seq,-,total RNA-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
126,usage_NTR:0000496 total RNA-seq,-,total RNA-seq,NTR:0000496,CD4-positive naive resting alpha-beta T cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
127,usage_NTR:0000501 total RNA-seq,-,total RNA-seq,NTR:0000501,CD8-positive naive resting alpha-beta T cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
128,usage_NTR:0000646 polyA plus RNA-seq,-,polyA plus RNA-seq,NTR:0000646,left cerebral cortex,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
129,usage_NTR:0000646 total RNA-seq,-,total RNA-seq,NTR:0000646,left cerebral cortex,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
130,usage_NTR:0000714 polyA plus RNA-seq,-,polyA plus RNA-seq,NTR:0000714,leukemia stem cell,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
131,usage_NTR:0004148 polyA plus RNA-seq,-,polyA plus RNA-seq,NTR:0004148,"activated CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
132,usage_NTR:0004218 polyA plus RNA-seq,-,polyA plus RNA-seq,NTR:0004218,inflammation-experienced regulatory T-cells,primary_cell,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
133,usage_UBERON:0000059 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0000059,large intestine,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
134,usage_UBERON:0000160 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0000160,intestine,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
135,usage_UBERON:0000473 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0000473,testis,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
136,usage_UBERON:0000945 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0000945,stomach,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
137,usage_UBERON:0000948 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0000948,heart,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
138,usage_UBERON:0000948 total RNA-seq,-,total RNA-seq,UBERON:0000948,heart,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
139,usage_UBERON:0000955 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0000955,brain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
140,usage_UBERON:0000992 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0000992,ovary,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
141,usage_UBERON:0001013 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001013,adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
142,usage_UBERON:0001017 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001017,central nervous system,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
143,usage_UBERON:0001049 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001049,neural tube,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
144,usage_UBERON:0001134 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001134,skeletal muscle tissue,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
145,usage_UBERON:0001155 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001155,colon,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
146,usage_UBERON:0001159 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001159,sigmoid colon,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
147,usage_UBERON:0001255 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001255,urinary bladder,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
148,usage_UBERON:0001264 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001264,pancreas,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
149,usage_UBERON:0001348 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001348,brown adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
150,usage_UBERON:0001388 total RNA-seq,-,total RNA-seq,UBERON:0001388,gastrocnemius,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
151,usage_UBERON:0001870 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001870,frontal cortex,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
152,usage_UBERON:0001890 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001890,forebrain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
153,usage_UBERON:0001890 total RNA-seq,-,total RNA-seq,UBERON:0001890,forebrain,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
154,usage_UBERON:0001891 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001891,midbrain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
155,usage_UBERON:0001891 total RNA-seq,-,total RNA-seq,UBERON:0001891,midbrain,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
156,usage_UBERON:0001911 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001911,mammary gland,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
157,usage_UBERON:0001987 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0001987,placenta,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
158,usage_UBERON:0002028 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002028,hindbrain,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
159,usage_UBERON:0002028 total RNA-seq,-,total RNA-seq,UBERON:0002028,hindbrain,tissue,postnatal,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
160,usage_UBERON:0002037 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002037,cerebellum,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
161,usage_UBERON:0002048 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002048,lung,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
162,usage_UBERON:0002101 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002101,limb,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
163,usage_UBERON:0002106 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
164,usage_UBERON:0002107 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002107,liver,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
165,usage_UBERON:0002107 total RNA-seq,-,total RNA-seq,UBERON:0002107,liver,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
166,usage_UBERON:0002108 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002108,small intestine,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
